"filename", "language", "JavaScript", "PHP", "SQL", "XML", "SCSS", "JSON", "CSS", "Markdown", "YAML", "comment", "blank", "total"
"c:\Users\kukohfr\Desktop\webdesa\resources\views\ui\grafik\pekerjaan.blade.php", "PHP", 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 6, 96
"c:\Users\kukohfr\Desktop\webdesa\resources\views\ui\grafik\pendidikan.blade.php", "PHP", 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 6, 96
"c:\Users\kukohfr\Desktop\webdesa\resources\views\ui\home.blade.php", "PHP", 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 15, 202
"c:\Users\kukohfr\Desktop\webdesa\resources\views\ui\potensi\detail.blade.php", "PHP", 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 17, 140
"c:\Users\kukohfr\Desktop\webdesa\resources\views\ui\potensi\index.blade.php", "PHP", 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 9, 94
"c:\Users\kukohfr\Desktop\webdesa\resources\views\ui\sejarah\index.blade.php", "PHP", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 4, 40
"c:\Users\kukohfr\Desktop\webdesa\resources\views\ui\sejarah\visi.blade.php", "PHP", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 4, 48
"c:\Users\kukohfr\Desktop\webdesa\resources\views\ui\struktur\index.blade.php", "PHP", 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 12, 82
"c:\Users\kukohfr\Desktop\webdesa\resources\views\welcome.blade.php", "PHP", 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 17, 82
"c:\Users\kukohfr\Desktop\webdesa\routes\api.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 0, 10, 4, 19
"c:\Users\kukohfr\Desktop\webdesa\routes\channels.php", "PHP", 0, 4, 0, 0, 0, 0, 0, 0, 0, 10, 3, 17
"c:\Users\kukohfr\Desktop\webdesa\routes\console.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 0, 10, 4, 19
"c:\Users\kukohfr\Desktop\webdesa\routes\web.php", "PHP", 0, 51, 0, 0, 0, 0, 0, 0, 0, 23, 27, 101
"c:\Users\kukohfr\Desktop\webdesa\server.php", "PHP", 0, 8, 0, 0, 0, 0, 0, 0, 0, 9, 5, 22
"c:\Users\kukohfr\Desktop\webdesa\tests\CreatesApplication.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 0, 5, 6, 23
"c:\Users\kukohfr\Desktop\webdesa\tests\Feature\ExampleTest.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 0, 5, 5, 22
"c:\Users\kukohfr\Desktop\webdesa\tests\TestCase.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11
"c:\Users\kukohfr\Desktop\webdesa\tests\Unit\ExampleTest.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 0, 5, 4, 19
"c:\Users\kukohfr\Desktop\webdesa\vendor\spatie\ignition\resources\compiled\ignition.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 3
"c:\Users\kukohfr\Desktop\webdesa\vendor\spatie\ignition\resources\compiled\ignition.js", "JavaScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\kukohfr\Desktop\webdesa\webdeasa(1).sql", "SQL", 0, 0, 356, 0, 0, 0, 0, 0, 0, 249, 132, 737
"c:\Users\kukohfr\Desktop\webdesa\webdeasa.sql", "SQL", 0, 0, 358, 0, 0, 0, 0, 0, 0, 252, 134, 744
"c:\Users\kukohfr\Desktop\webdesa\webpack.mix.js", "JavaScript", 3, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 16
"Total", "-", 20273, 8053, 714, 29204, 4665, 9189, 49727, 59, 13, 8974, 21133, 152004
